area_name,area_type,data_layer,uncertainty_score,year,scientific_name,common_name,functional_group,commercial_group,fishing_entity,fishing_sector,catch_type,reporting_status,gear_type,end_use_type,tonnes,landed_value
Timor Leste,eez,Reconstructed domestic catch,2,1951,Leiognathidae,"Slipmouths, ponyfishes",Small benthopelagics (<30 cm),Perch-likes,Timor Leste,Artisanal,Landings,Unreported,small scale hand lines,Direct human consumption,0.968496966,757.8775912
Timor Leste,eez,Reconstructed domestic catch,2,1951,Leiognathidae,"Slipmouths, ponyfishes",Small benthopelagics (<30 cm),Perch-likes,Timor Leste,Artisanal,Landings,Unreported,small scale purse seine,Direct human consumption,0.054666246,42.77795825
Timor Leste,eez,Reconstructed domestic catch,2,1951,Lutjanidae,Snappers,Medium reef assoc. fish (30 - 89 cm),Perch-likes,Timor Leste,Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,169.7758903,217169.0126
Timor Leste,eez,Reconstructed domestic catch,2,1951,Lutjanidae,Snappers,Medium reef assoc. fish (30 - 89 cm),Perch-likes,Timor Leste,Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,1.104050496,1412.247379
Timor Leste,eez,Reconstructed domestic catch,2,1951,Haemulidae,"Grunts, sweetlips, bonnetmouths",Medium demersals (30 - 89 cm),Perch-likes,Timor Leste,Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,8.695446046,5578.811028
Timor Leste,eez,Reconstructed domestic catch,2,1951,Haemulidae,"Grunts, sweetlips, bonnetmouths",Medium demersals (30 - 89 cm),Perch-likes,Timor Leste,Artisanal,Landings,Unreported,harpoon,Direct human consumption,0.630885998,404.7628773
Timor Leste,eez,Reconstructed domestic catch,2,1951,Lethrinidae,"Emperors, scavengers",Medium reef assoc. fish (30 - 89 cm),Perch-likes,Timor Leste,Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,5.659196345,4332.941931
Timor Leste,eez,Reconstructed domestic catch,2,1951,Lethrinidae,"Emperors, scavengers",Medium reef assoc. fish (30 - 89 cm),Perch-likes,Timor Leste,Artisanal,Landings,Unreported,small scale hand lines,Direct human consumption,1.104050496,845.3120189
Timor Leste,eez,Reconstructed domestic catch,2,1951,Mugilidae,"Mullets, grey mullets",Medium reef assoc. fish (30 - 89 cm),Perch-likes,Timor Leste,Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,10.86930756,11911.01877
Timor Leste,eez,Reconstructed domestic catch,2,1951,Mugilidae,"Mullets, grey mullets",Medium reef assoc. fish (30 - 89 cm),Perch-likes,Timor Leste,Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,0.788607497,864.1874053
Timor Leste,eez,Reconstructed domestic catch,2,1951,Caesionidae,Fusiliers,Medium reef assoc. fish (30 - 89 cm),Perch-likes,Timor Leste,Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,163.4878944,206805.41
Timor Leste,eez,Reconstructed domestic catch,2,1951,Caesionidae,Fusiliers,Medium reef assoc. fish (30 - 89 cm),Perch-likes,Timor Leste,Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,1.419493495,1795.600434
Timor Leste,eez,Reconstructed domestic catch,2,1951,Siganus,Spinefoots,Medium reef assoc. fish (30 - 89 cm),Perch-likes,Timor Leste,Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,14.14799086,1.375207009
Timor Leste,eez,Reconstructed domestic catch,2,1951,Scarus,Parrots,Medium reef assoc. fish (30 - 89 cm),Perch-likes,Timor Leste,Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,15.09119025,1.466887476
Timor Leste,eez,Reconstructed domestic catch,2,1951,Sphyraena,"Barracudas, sennets",Large pelagics (>=90 cm),Perch-likes,Timor Leste,Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,7.545595126,9544.865077
Timor Leste,eez,Reconstructed domestic catch,2,1951,Sphyraena,"Barracudas, sennets",Large pelagics (>=90 cm),Perch-likes,Timor Leste,Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,1.734936493,2194.622753
Timor Leste,eez,Reconstructed domestic catch,2,1951,Scomberoides,Queenfishes,Medium pelagics (30 - 89 cm),Perch-likes,Timor Leste,Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,21.73861511,9966.871136
Timor Leste,eez,Reconstructed domestic catch,2,1951,Scomberoides,Queenfishes,Medium pelagics (30 - 89 cm),Perch-likes,Timor Leste,Artisanal,Landings,Unreported,small scale hand lines,Direct human consumption,1.577214994,723.1324773
Timor Leste,eez,Reconstructed domestic catch,2,1951,Chirocentrus,Wolf herrings,Large pelagics (>=90 cm),Herring-likes,Timor Leste,Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,21.73861511,4414.320014
Timor Leste,eez,Reconstructed domestic catch,2,1951,Chirocentrus,Wolf herrings,Large pelagics (>=90 cm),Herring-likes,Timor Leste,Artisanal,Landings,Unreported,cast nets,Direct human consumption,1.577214994,320.2748509
Timor Leste,eez,Reconstructed domestic catch,2,1951,Thunnus,Tunas,Large pelagics (>=90 cm),Tuna & billfishes,Timor Leste,Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,6.521584534,6467.727923
Timor Leste,eez,Reconstructed domestic catch,2,1951,Thunnus,Tunas,Large pelagics (>=90 cm),Tuna & billfishes,Timor Leste,Artisanal,Landings,Unreported,small scale lines,Direct human consumption,0.473164498,469.2570067
Timor Leste,eez,Reconstructed domestic catch,2,1951,Hemiramphus,Halfbeaks,Medium pelagics (30 - 89 cm),Other fishes & inverts,Timor Leste,Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,84.88794517,8.251242054
Timor Leste,eez,Reconstructed domestic catch,2,1951,Euthynnus affinis,Kawakawa,Large pelagics (>=90 cm),Tuna & billfishes,Timor Leste,Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,34.78178418,5799.072736
Timor Leste,eez,Reconstructed domestic catch,2,1951,Euthynnus affinis,Kawakawa,Large pelagics (>=90 cm),Tuna & billfishes,Timor Leste,Artisanal,Landings,Unreported,harpoon,Direct human consumption,0.051304504,8.553861094
Timor Leste,eez,Reconstructed domestic catch,2,1951,Euthynnus affinis,Kawakawa,Large pelagics (>=90 cm),Tuna & billfishes,Timor Leste,Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,0.048286592,8.050692795
Timor Leste,eez,Reconstructed domestic catch,2,1951,Euthynnus affinis,Kawakawa,Large pelagics (>=90 cm),Tuna & billfishes,Timor Leste,Artisanal,Landings,Unreported,small scale lines,Direct human consumption,2.423952894,404.1391054
Timor Leste,eez,Reconstructed domestic catch,2,1951,Katsuwonus pelamis,Skipjack tuna,Large pelagics (>=90 cm),Tuna & billfishes,Timor Leste,Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,123.9101061,135535.5533
Timor Leste,eez,Reconstructed domestic catch,2,1951,Katsuwonus pelamis,Skipjack tuna,Large pelagics (>=90 cm),Tuna & billfishes,Timor Leste,Artisanal,Landings,Unreported,small scale lines,Direct human consumption,8.990125466,9833.593619
Timor Leste,eez,Reconstructed domestic catch,2,1951,Rastrelliger kanagurta,Indian mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Timor Leste,Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,77.81394974,7.563638549
Timor Leste,eez,Reconstructed domestic catch,2,1951,Scomberomorus commerson,Narrow-barred Spanish mackerel,Large pelagics (>=90 cm),Perch-likes,Timor Leste,Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,17.39089209,19906.20356
Timor Leste,eez,Reconstructed domestic catch,2,1951,Scomberomorus commerson,Narrow-barred Spanish mackerel,Large pelagics (>=90 cm),Perch-likes,Timor Leste,Artisanal,Landings,Unreported,small scale lines,Direct human consumption,1.261771995,1444.266922
Timor Leste,eez,Reconstructed domestic catch,2,1951,Acanthurus xanthopterus,Yellowfin surgeonfish,Medium reef assoc. fish (30 - 89 cm),Perch-likes,Timor Leste,Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,127.3319178,12.37686308
Timor Leste,eez,Reconstructed domestic catch,2,1951,Sardinella fimbriata,Fringescale sardinella,Small pelagics (<30 cm),Herring-likes,Timor Leste,Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,42.44397258,13635.20002
Timor Leste,eez,Reconstructed domestic catch,2,1951,Sardinella fimbriata,Fringescale sardinella,Small pelagics (<30 cm),Herring-likes,Timor Leste,Artisanal,Landings,Unreported,cast nets,Direct human consumption,8.201517969,2634.751914
Timor Leste,eez,Inferred foreign catch,,1951,Dendrobranchiata,Shrimps and prawns,Shrimps,Crustaceans,Malaysia,Industrial,Landings,Reported,bottom trawl,Direct human consumption,0.056801444,215.3684118
Timor Leste,eez,Inferred foreign catch,,1951,Dendrobranchiata,Shrimps and prawns,Shrimps,Crustaceans,Malaysia,Industrial,Landings,Reported,bottom trawl,Fishmeal and fish oil,2.84292E-05,6.43E-07
Timor Leste,eez,Inferred foreign catch,,1951,Dendrobranchiata,Shrimps and prawns,Shrimps,Crustaceans,Malaysia,Industrial,Landings,Reported,bottom trawl,Other,2.84292E-05,6.43E-07
Timor Leste,eez,Inferred foreign catch,,1951,Dendrobranchiata,Shrimps and prawns,Shrimps,Crustaceans,Malaysia,Industrial,Landings,Reported,purse seine,Direct human consumption,2.28265E-05,0.086548952
Timor Leste,eez,Inferred foreign catch,,1951,Dendrobranchiata,Shrimps and prawns,Shrimps,Crustaceans,Malaysia,Industrial,Landings,Reported,purse seine,Fishmeal and fish oil,1.14E-08,2.58E-10
Timor Leste,eez,Inferred foreign catch,,1951,Dendrobranchiata,Shrimps and prawns,Shrimps,Crustaceans,Malaysia,Industrial,Landings,Reported,purse seine,Other,1.14E-08,2.58E-10
Timor Leste,eez,Inferred foreign catch,,1951,Trichiurus,Hairtails,Large benthopelagics (>=90 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,pelagic trawl,Direct human consumption,0.004519969,4.029737076
Timor Leste,eez,Inferred foreign catch,,1951,Trichiurus,Hairtails,Large benthopelagics (>=90 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,pelagic trawl,Fishmeal and fish oil,2.2622E-06,5.12E-08
Timor Leste,eez,Inferred foreign catch,,1951,Trichiurus,Hairtails,Large benthopelagics (>=90 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,pelagic trawl,Other,2.2622E-06,5.12E-08
Timor Leste,eez,Inferred foreign catch,,1951,Trichiurus,Hairtails,Large benthopelagics (>=90 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,purse seine,Direct human consumption,3.48456E-05,0.031066255
Timor Leste,eez,Inferred foreign catch,,1951,Trichiurus,Hairtails,Large benthopelagics (>=90 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,purse seine,Fishmeal and fish oil,1.74E-08,3.94E-10
Timor Leste,eez,Inferred foreign catch,,1951,Trichiurus,Hairtails,Large benthopelagics (>=90 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,purse seine,Other,1.74E-08,3.94E-10
Timor Leste,eez,Inferred foreign catch,,1951,Mugil,Grey mullets,Medium demersals (30 - 89 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,bottom trawl,Direct human consumption,0.015832706,21.02097987
Timor Leste,eez,Inferred foreign catch,,1951,Mugil,Grey mullets,Medium demersals (30 - 89 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,bottom trawl,Fishmeal and fish oil,7.9243E-06,1.79E-07
Timor Leste,eez,Inferred foreign catch,,1951,Mugil,Grey mullets,Medium demersals (30 - 89 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,bottom trawl,Other,7.9243E-06,1.79E-07
Timor Leste,eez,Inferred foreign catch,,1951,Mugil,Grey mullets,Medium demersals (30 - 89 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,purse seine,Direct human consumption,0.035651268,47.33395466
Timor Leste,eez,Inferred foreign catch,,1951,Mugil,Grey mullets,Medium demersals (30 - 89 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,purse seine,Fishmeal and fish oil,1.78435E-05,4.04E-07
Timor Leste,eez,Inferred foreign catch,,1951,Mugil,Grey mullets,Medium demersals (30 - 89 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,purse seine,Other,1.78435E-05,4.04E-07
Timor Leste,eez,Inferred foreign catch,,1951,Scomberoides,Queenfishes,Medium pelagics (30 - 89 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,pelagic trawl,Direct human consumption,0.004834161,3.998745663
Timor Leste,eez,Inferred foreign catch,,1951,Scomberoides,Queenfishes,Medium pelagics (30 - 89 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,pelagic trawl,Fishmeal and fish oil,2.4195E-06,5.47E-08
Timor Leste,eez,Inferred foreign catch,,1951,Scomberoides,Queenfishes,Medium pelagics (30 - 89 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,pelagic trawl,Other,2.4195E-06,5.47E-08
Timor Leste,eez,Inferred foreign catch,,1951,Scomberoides,Queenfishes,Medium pelagics (30 - 89 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,purse seine,Direct human consumption,0.000351298,0.290588152
Timor Leste,eez,Inferred foreign catch,,1951,Scomberoides,Queenfishes,Medium pelagics (30 - 89 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,purse seine,Fishmeal and fish oil,1.758E-07,3.98E-09
Timor Leste,eez,Inferred foreign catch,,1951,Scomberoides,Queenfishes,Medium pelagics (30 - 89 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,purse seine,Other,1.758E-07,3.98E-09
Timor Leste,eez,Inferred foreign catch,,1951,Leiognathus,Ponyfishes,Small benthopelagics (<30 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,bottom trawl,Direct human consumption,0.020444639,28.86396673
Timor Leste,eez,Inferred foreign catch,,1951,Leiognathus,Ponyfishes,Small benthopelagics (<30 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,bottom trawl,Fishmeal and fish oil,1.02326E-05,2.31E-07
Timor Leste,eez,Inferred foreign catch,,1951,Leiognathus,Ponyfishes,Small benthopelagics (<30 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,bottom trawl,Other,1.02326E-05,2.31E-07
Timor Leste,eez,Inferred foreign catch,,1951,Leiognathus,Ponyfishes,Small benthopelagics (<30 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,purse seine,Direct human consumption,0.001565782,2.210588262
Timor Leste,eez,Inferred foreign catch,,1951,Leiognathus,Ponyfishes,Small benthopelagics (<30 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,purse seine,Fishmeal and fish oil,7.837E-07,1.77E-08
Timor Leste,eez,Inferred foreign catch,,1951,Leiognathus,Ponyfishes,Small benthopelagics (<30 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,purse seine,Other,7.837E-07,1.77E-08
Timor Leste,eez,Inferred foreign catch,,1951,Decapterus,Scads,Medium pelagics (30 - 89 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,pelagic trawl,Direct human consumption,0.006786237,4.682552399
Timor Leste,eez,Inferred foreign catch,,1951,Decapterus,Scads,Medium pelagics (30 - 89 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,pelagic trawl,Fishmeal and fish oil,3.3965E-06,7.68E-08
Timor Leste,eez,Inferred foreign catch,,1951,Decapterus,Scads,Medium pelagics (30 - 89 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,pelagic trawl,Other,3.3965E-06,7.68E-08
Timor Leste,eez,Inferred foreign catch,,1951,Decapterus,Scads,Medium pelagics (30 - 89 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,purse seine,Direct human consumption,0.107033669,73.85400576
Timor Leste,eez,Inferred foreign catch,,1951,Decapterus,Scads,Medium pelagics (30 - 89 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,purse seine,Fishmeal and fish oil,5.35704E-05,1.21E-06
Timor Leste,eez,Inferred foreign catch,,1951,Decapterus,Scads,Medium pelagics (30 - 89 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,purse seine,Other,5.35704E-05,1.21E-06
Timor Leste,eez,Inferred foreign catch,,1951,Sepia,Sepia cuttlefishes,Cephalopods,Other fishes & inverts,Malaysia,Industrial,Landings,Reported,pelagic trawl,Direct human consumption,0.017482312,46.88269032
Timor Leste,eez,Inferred foreign catch,,1951,Sepia,Sepia cuttlefishes,Cephalopods,Other fishes & inverts,Malaysia,Industrial,Landings,Reported,pelagic trawl,Fishmeal and fish oil,8.7499E-06,1.98E-07
Timor Leste,eez,Inferred foreign catch,,1951,Sepia,Sepia cuttlefishes,Cephalopods,Other fishes & inverts,Malaysia,Industrial,Landings,Reported,pelagic trawl,Other,8.7499E-06,1.98E-07
Timor Leste,eez,Inferred foreign catch,,1951,Sepia,Sepia cuttlefishes,Cephalopods,Other fishes & inverts,Malaysia,Industrial,Landings,Reported,purse seine,Direct human consumption,0.000003593,0.009635409
Timor Leste,eez,Inferred foreign catch,,1951,Sepia,Sepia cuttlefishes,Cephalopods,Other fishes & inverts,Malaysia,Industrial,Landings,Reported,purse seine,Fishmeal and fish oil,1.8E-09,4.07E-11
Timor Leste,eez,Inferred foreign catch,,1951,Sepia,Sepia cuttlefishes,Cephalopods,Other fishes & inverts,Malaysia,Industrial,Landings,Reported,purse seine,Other,1.8E-09,4.07E-11
Timor Leste,eez,Inferred foreign catch,,1951,Hilsa kelee,Kelee shad,Small pelagics (<30 cm),Herring-likes,Malaysia,Industrial,Landings,Reported,pelagic trawl,Direct human consumption,0.013982206,8.103954426
Timor Leste,eez,Inferred foreign catch,,1951,Hilsa kelee,Kelee shad,Small pelagics (<30 cm),Herring-likes,Malaysia,Industrial,Landings,Reported,pelagic trawl,Fishmeal and fish oil,6.9981E-06,1.58E-07
Timor Leste,eez,Inferred foreign catch,,1951,Hilsa kelee,Kelee shad,Small pelagics (<30 cm),Herring-likes,Malaysia,Industrial,Landings,Reported,pelagic trawl,Other,6.9981E-06,1.58E-07
Timor Leste,eez,Inferred foreign catch,,1951,Hilsa kelee,Kelee shad,Small pelagics (<30 cm),Herring-likes,Malaysia,Industrial,Landings,Reported,purse seine,Direct human consumption,0.00069911,0.405197721
Timor Leste,eez,Inferred foreign catch,,1951,Hilsa kelee,Kelee shad,Small pelagics (<30 cm),Herring-likes,Malaysia,Industrial,Landings,Reported,purse seine,Fishmeal and fish oil,3.499E-07,7.91E-09
