region,date_bin_start,n_landings_per_boat,catch_taxon,catch_name_en,recorded_catch_kg,estimated_catch_kg
Manufahi,01/03/24,9.780449064,SDX,Mackerel scad,0.59197838,1909.223312
Manufahi,01/03/24,9.780449064,SNA,Snapper/seaperch,0.38298267,1235.179301
Manufahi,01/03/24,9.780449064,TUN,Tuna/Bonito/Other Mackerel,0.031072027,100.2121716
Manufahi,01/04/24,11.42903952,BEN,Long tom,0,0
Manufahi,01/04/24,11.42903952,CGX,Jacks/Trevally/Other Scad,0.056893433,175.2585917
Manufahi,01/04/24,11.42903952,CLP,Sardines/pilchards,0,0
Manufahi,01/04/24,11.42903952,FLY,Flying fish,0,0
Manufahi,01/04/24,11.42903952,GZP,Garfish,0,0
Manufahi,01/04/24,11.42903952,MZZ,Other,0,0
Manufahi,01/04/24,11.42903952,SDX,Mackerel scad,0.34242093,1054.817867
Manufahi,01/04/24,11.42903952,SNA,Snapper/seaperch,1.267343859,3904.01646
Manufahi,01/04/24,11.42903952,TUN,Tuna/Bonito/Other Mackerel,0,0
Manufahi,01/05/24,10.750171,BEN,Long tom,0,0
Manufahi,01/05/24,10.750171,CGX,Jacks/Trevally/Other Scad,0.096100107,209.6822695
Manufahi,01/05/24,10.750171,CLP,Sardines/pilchards,0.050120829,109.3593903
Manufahi,01/05/24,10.750171,FLY,Flying fish,0,0
Manufahi,01/05/24,10.750171,GZP,Garfish,0.387341568,845.1463915
Manufahi,01/05/24,10.750171,MZZ,Other,0.059377219,129.5560471
Manufahi,01/05/24,10.750171,SDX,Mackerel scad,0.685462188,1495.620255
Manufahi,01/05/24,10.750171,SNA,Snapper/seaperch,0.600337719,1309.885897
Manufahi,01/05/24,10.750171,TUN,Tuna/Bonito/Other Mackerel,0,0
Manufahi,01/06/24,7.662576986,BEN,Long tom,0,0
Manufahi,01/06/24,7.662576986,CGX,Jacks/Trevally/Other Scad,0,0
Manufahi,01/06/24,7.662576986,CLP,Sardines/pilchards,0,0
Manufahi,01/06/24,7.662576986,FLY,Flying fish,0,0
Manufahi,01/06/24,7.662576986,GZP,Garfish,0,0
Manufahi,01/06/24,7.662576986,MZZ,Other,0,0
Manufahi,01/06/24,7.662576986,SDX,Mackerel scad,11.19026185,4758.505089
Manufahi,01/06/24,7.662576986,SNA,Snapper/seaperch,0,0
Manufahi,01/06/24,7.662576986,TUN,Tuna/Bonito/Other Mackerel,0,0
Manufahi,01/07/24,8.501498048,BEN,Long tom,0,0
Manufahi,01/07/24,8.501498048,CGX,Jacks/Trevally/Other Scad,0,0
Manufahi,01/07/24,8.501498048,CLP,Sardines/pilchards,0,0
Manufahi,01/07/24,8.501498048,FLY,Flying fish,0,0
Manufahi,01/07/24,8.501498048,GZP,Garfish,0,0
Manufahi,01/07/24,8.501498048,MZZ,Other,0,0
Manufahi,01/07/24,8.501498048,SDX,Mackerel scad,6.938848604,4332.305047
Manufahi,01/07/24,8.501498048,SNA,Snapper/seaperch,0.041410276,25.85471425
Manufahi,01/07/24,8.501498048,TUN,Tuna/Bonito/Other Mackerel,0,0
Manufahi,01/08/24,8.392349875,BEN,Long tom,0,0
Manufahi,01/08/24,8.392349875,CGX,Jacks/Trevally/Other Scad,0,0
Manufahi,01/08/24,8.392349875,CLP,Sardines/pilchards,0,0
Manufahi,01/08/24,8.392349875,FLY,Flying fish,0,0
Manufahi,01/08/24,8.392349875,GZP,Garfish,0.671342902,433.4031949
Manufahi,01/08/24,8.392349875,MZZ,Other,0,0
Manufahi,01/08/24,8.392349875,SDX,Mackerel scad,5.632079905,3635.93838
Manufahi,01/08/24,8.392349875,SNA,Snapper/seaperch,0.09232711,59.60421178
Manufahi,01/08/24,8.392349875,TUN,Tuna/Bonito/Other Mackerel,0,0
Manufahi,01/09/24,7.848408108,BEN,Long tom,0,0
Manufahi,01/09/24,7.848408108,CGX,Jacks/Trevally/Other Scad,0.322850971,565.0521585
Manufahi,01/09/24,7.848408108,CLP,Sardines/pilchards,0,0
Manufahi,01/09/24,7.848408108,FLY,Flying fish,0,0
Manufahi,01/09/24,7.848408108,GZP,Garfish,2.69903189,4723.832141
Manufahi,01/09/24,7.848408108,MZZ,Other,0.081047189,141.8483855
Manufahi,01/09/24,7.848408108,SDX,Mackerel scad,0.808576573,1415.166681
Manufahi,01/09/24,7.848408108,SNA,Snapper/seaperch,1.849333898,3236.694956
Manufahi,01/09/24,7.848408108,TUN,Tuna/Bonito/Other Mackerel,0,0
Manufahi,01/10/24,9.127550042,BEN,Long tom,0,0
Manufahi,01/10/24,9.127550042,CGX,Jacks/Trevally/Other Scad,0.092451829,76.88121411
Manufahi,01/10/24,9.127550042,CLP,Sardines/pilchards,0,0
Manufahi,01/10/24,9.127550042,FLY,Flying fish,0,0
Manufahi,01/10/24,9.127550042,GZP,Garfish,0.019455513,16.17884081
Manufahi,01/10/24,9.127550042,MZZ,Other,0.427279209,355.317409
Manufahi,01/10/24,9.127550042,SDX,Mackerel scad,2.327883351,1935.824311
Manufahi,01/10/24,9.127550042,SNA,Snapper/seaperch,1.142545597,950.1195765
Manufahi,01/10/24,9.127550042,TUN,Tuna/Bonito/Other Mackerel,0,0
Manufahi,01/11/24,8.930625992,BEN,Long tom,0,0
Manufahi,01/11/24,8.930625992,CGX,Jacks/Trevally/Other Scad,0,0
Manufahi,01/11/24,8.930625992,CLP,Sardines/pilchards,0,0
Manufahi,01/11/24,8.930625992,FLY,Flying fish,0,0
Manufahi,01/11/24,8.930625992,GZP,Garfish,0,0
Manufahi,01/11/24,8.930625992,MZZ,Other,0.045035789,35.04552461
Manufahi,01/11/24,8.930625992,SDX,Mackerel scad,2.384052703,1855.199607
Manufahi,01/11/24,8.930625992,SNA,Snapper/seaperch,1.192169791,927.7114242
Manufahi,01/11/24,8.930625992,TUN,Tuna/Bonito/Other Mackerel,0,0
Manufahi,01/12/24,9.309965125,BEN,Long tom,0.005852415,5.710166709
Manufahi,01/12/24,9.309965125,CGX,Jacks/Trevally/Other Scad,0.072859602,71.08867813
Manufahi,01/12/24,9.309965125,CLP,Sardines/pilchards,0.436867594,426.2491027
Manufahi,01/12/24,9.309965125,FLY,Flying fish,0.003220199,3.141929027
Manufahi,01/12/24,9.309965125,GZP,Garfish,0.274263455,267.5972151
Manufahi,01/12/24,9.309965125,MZZ,Other,0.122038959,119.0726831
Manufahi,01/12/24,9.309965125,SDX,Mackerel scad,1.926454836,1879.63048
Manufahi,01/12/24,9.309965125,SNA,Snapper/seaperch,0.31160462,304.0307669
Manufahi,01/12/24,9.309965125,TUN,Tuna/Bonito/Other Mackerel,0.058532569,57.10987771
Manufahi,01/01/25,11.15861129,BEN,Long tom,0,0
Manufahi,01/01/25,11.15861129,CGX,Jacks/Trevally/Other Scad,2.130623508,3918.845977
Manufahi,01/01/25,11.15861129,CLP,Sardines/pilchards,0,0
Manufahi,01/01/25,11.15861129,FLY,Flying fish,0,0
Manufahi,01/01/25,11.15861129,GZP,Garfish,0,0
Manufahi,01/01/25,11.15861129,MZZ,Other,0,0
Manufahi,01/01/25,11.15861129,SDX,Mackerel scad,0,0
Manufahi,01/01/25,11.15861129,SNA,Snapper/seaperch,1.434210864,2637.937417
Manufahi,01/01/25,11.15861129,TUN,Tuna/Bonito/Other Mackerel,0,0
Manufahi,01/02/25,11.19165381,BEN,Long tom,0,0
Manufahi,01/02/25,11.19165381,CGX,Jacks/Trevally/Other Scad,0,0
Manufahi,01/02/25,11.19165381,CLP,Sardines/pilchards,0,0
Manufahi,01/02/25,11.19165381,FLY,Flying fish,0,0
Manufahi,01/02/25,11.19165381,GZP,Garfish,0,0
Manufahi,01/02/25,11.19165381,MZZ,Other,0.274847264,685.9469811
Manufahi,01/02/25,11.19165381,SDX,Mackerel scad,0,0
Manufahi,01/02/25,11.19165381,SNA,Snapper/seaperch,1.177417965,2938.5277
Manufahi,01/02/25,11.19165381,TUN,Tuna/Bonito/Other Mackerel,0,0
Manufahi,01/03/25,9.316029647,BEN,Long tom,0,0
Manufahi,01/03/25,9.316029647,CGX,Jacks/Trevally/Other Scad,1.213152965,2520.294485
Manufahi,01/03/25,9.316029647,CLP,Sardines/pilchards,0,0
Manufahi,01/03/25,9.316029647,FLY,Flying fish,0,0
Manufahi,01/03/25,9.316029647,GZP,Garfish,0,0
Manufahi,01/03/25,9.316029647,MZZ,Other,0.14099601,292.9156319
Manufahi,01/03/25,9.316029647,SDX,Mackerel scad,0,0
Manufahi,01/03/25,9.316029647,SNA,Snapper/seaperch,1.678434426,3486.904907
Manufahi,01/03/25,9.316029647,TUN,Tuna/Bonito/Other Mackerel,0,0
Viqueque,01/01/18,12.37743922,BEN,Long tom,0.000337306,205.3556117
Viqueque,01/01/18,12.37743922,CGX,Jacks/Trevally/Other Scad,0.000558522,340.0346796
Viqueque,01/01/18,12.37743922,CJX,Fusilier,0,0
Viqueque,01/01/18,12.37743922,CLP,Sardines/pilchards,0.019905345,12118.60047
Viqueque,01/01/18,12.37743922,FLY,Flying fish,0,0
Viqueque,01/01/18,12.37743922,GZP,Garfish,0.006443293,3922.750369
Viqueque,01/01/18,12.37743922,LWX,Jobfish,0,0
Viqueque,01/01/18,12.37743922,MZZ,Other,0.001111255,676.5446715
Viqueque,01/01/18,12.37743922,RAX,Short bodied mackerel,0.025478897,15511.84265
Viqueque,01/01/18,12.37743922,SDX,Mackerel scad,0,0
Viqueque,01/01/18,12.37743922,SNA,Snapper/seaperch,0,0
Viqueque,01/01/18,12.37743922,TUN,Tuna/Bonito/Other Mackerel,0,0
Viqueque,01/02/18,13.16265762,BEN,Long tom,0.004599737,13.18099012
Viqueque,01/02/18,13.16265762,CGX,Jacks/Trevally/Other Scad,5.348851298,15327.64897
Viqueque,01/02/18,13.16265762,CJX,Fusilier,0.003922303,11.23973636
Viqueque,01/02/18,13.16265762,CLP,Sardines/pilchards,0.275363079,789.0794447
Viqueque,01/02/18,13.16265762,FLY,Flying fish,0.021869811,62.67005088
Viqueque,01/02/18,13.16265762,GZP,Garfish,1.612156637,4619.790239
Viqueque,01/02/18,13.16265762,LWX,Jobfish,0.333159043,954.6993525
Viqueque,01/02/18,13.16265762,MZZ,Other,1.526924752,4375.550059
Viqueque,01/02/18,13.16265762,RAX,Short bodied mackerel,0.004307245,12.34282503
Viqueque,01/02/18,13.16265762,SDX,Mackerel scad,0.118399958,339.2864916
Viqueque,01/02/18,13.16265762,SNA,Snapper/seaperch,2.030704544,5819.179611
Viqueque,01/02/18,13.16265762,TUN,Tuna/Bonito/Other Mackerel,0.186248163,533.7120642
Viqueque,01/03/18,13.57528251,BEN,Long tom,0,0
Viqueque,01/03/18,13.57528251,CGX,Jacks/Trevally/Other Scad,0,0
Viqueque,01/03/18,13.57528251,CJX,Fusilier,0,0
Viqueque,01/03/18,13.57528251,CLP,Sardines/pilchards,0,0
Viqueque,01/03/18,13.57528251,FLY,Flying fish,0,0
Viqueque,01/03/18,13.57528251,GZP,Garfish,0,0
Viqueque,01/03/18,13.57528251,LWX,Jobfish,0,0
Viqueque,01/03/18,13.57528251,MZZ,Other,0,0
Viqueque,01/03/18,13.57528251,RAX,Short bodied mackerel,0.0277188,18201.55831
Viqueque,01/03/18,13.57528251,SDX,Mackerel scad,0,0
Viqueque,01/03/18,13.57528251,SNA,Snapper/seaperch,0.007093144,4657.715259
Viqueque,01/03/18,13.57528251,TUN,Tuna/Bonito/Other Mackerel,0,0
Viqueque,01/04/18,13.24564426,BEN,Long tom,0.000556555,126.8786547
Viqueque,01/04/18,13.24564426,CGX,Jacks/Trevally/Other Scad,0.003071872,700.2997122
Viqueque,01/04/18,13.24564426,CJX,Fusilier,0,0
Viqueque,01/04/18,13.24564426,CLP,Sardines/pilchards,0,0
Viqueque,01/04/18,13.24564426,FLY,Flying fish,0,0
Viqueque,01/04/18,13.24564426,GZP,Garfish,0,0
Viqueque,01/04/18,13.24564426,LWX,Jobfish,0,0
Viqueque,01/04/18,13.24564426,MZZ,Other,0.054936708,12524.01106
Viqueque,01/04/18,13.24564426,RAX,Short bodied mackerel,0.078729092,17947.99975
Viqueque,01/04/18,13.24564426,SDX,Mackerel scad,0,0
Viqueque,01/04/18,13.24564426,SNA,Snapper/seaperch,0,0
Viqueque,01/04/18,13.24564426,TUN,Tuna/Bonito/Other Mackerel,0.01851188,4220.183509
Viqueque,01/05/18,13.82588969,BEN,Long tom,0.003916495,1702.07718
Viqueque,01/05/18,13.82588969,CGX,Jacks/Trevally/Other Scad,0.001706596,741.6726936
Viqueque,01/05/18,13.82588969,CJX,Fusilier,0,0
Viqueque,01/05/18,13.82588969,CLP,Sardines/pilchards,0,0
Viqueque,01/05/18,13.82588969,FLY,Flying fish,0,0
Viqueque,01/05/18,13.82588969,GZP,Garfish,0,0
Viqueque,01/05/18,13.82588969,LWX,Jobfish,0,0
Viqueque,01/05/18,13.82588969,MZZ,Other,0.083949886,36483.94311
Viqueque,01/05/18,13.82588969,RAX,Short bodied mackerel,0,0
Viqueque,01/05/18,13.82588969,SDX,Mackerel scad,0,0
Viqueque,01/05/18,13.82588969,SNA,Snapper/seaperch,0,0
Viqueque,01/05/18,13.82588969,TUN,Tuna/Bonito/Other Mackerel,0,0
Viqueque,01/06/18,14.11129255,BEN,Long tom,0,0
Viqueque,01/06/18,14.11129255,CGX,Jacks/Trevally/Other Scad,0,0
Viqueque,01/06/18,14.11129255,CJX,Fusilier,0,0
Viqueque,01/06/18,14.11129255,CLP,Sardines/pilchards,0,0
Viqueque,01/06/18,14.11129255,FLY,Flying fish,0,0
Viqueque,01/06/18,14.11129255,GZP,Garfish,0,0
Viqueque,01/06/18,14.11129255,LWX,Jobfish,0,0
Viqueque,01/06/18,14.11129255,MZZ,Other,0,0
Viqueque,01/06/18,14.11129255,RAX,Short bodied mackerel,0,0
Viqueque,01/06/18,14.11129255,SDX,Mackerel scad,0,0
Viqueque,01/06/18,14.11129255,SNA,Snapper/seaperch,0,0
Viqueque,01/06/18,14.11129255,TUN,Tuna/Bonito/Other Mackerel,0.795043803,24142.69398
Viqueque,01/07/18,14.53402813,BEN,Long tom,0.004412593,15.20898481
Viqueque,01/07/18,14.53402813,CGX,Jacks/Trevally/Other Scad,3.565442873,12289.09408
Viqueque,01/07/18,14.53402813,CJX,Fusilier,0.004254629,14.66452732
Viqueque,01/07/18,14.53402813,CLP,Sardines/pilchards,0.768608983,2649.182288
Viqueque,01/07/18,14.53402813,FLY,Flying fish,0.016191095,55.80622143
Viqueque,01/07/18,14.53402813,GZP,Garfish,1.096803821,3780.378994
Viqueque,01/07/18,14.53402813,LWX,Jobfish,0.381086473,1313.499524
Viqueque,01/07/18,14.53402813,MZZ,Other,1.724843081,5945.056378
Viqueque,01/07/18,14.53402813,RAX,Short bodied mackerel,0.00417356,14.38510408
Viqueque,01/07/18,14.53402813,SDX,Mackerel scad,0.257389802,887.1513602
Viqueque,01/07/18,14.53402813,SNA,Snapper/seaperch,2.287285299,7883.638927
Viqueque,01/07/18,14.53402813,TUN,Tuna/Bonito/Other Mackerel,0.096203467,331.5867045
Viqueque,01/08/18,14.39760142,BEN,Long tom,0,0
Viqueque,01/08/18,14.39760142,CGX,Jacks/Trevally/Other Scad,0,0
Viqueque,01/08/18,14.39760142,CJX,Fusilier,0,0
Viqueque,01/08/18,14.39760142,CLP,Sardines/pilchards,0,0
Viqueque,01/08/18,14.39760142,FLY,Flying fish,0,0
Viqueque,01/08/18,14.39760142,GZP,Garfish,0,0
Viqueque,01/08/18,14.39760142,LWX,Jobfish,0,0
Viqueque,01/08/18,14.39760142,MZZ,Other,0.528525167,24496.31176
Viqueque,01/08/18,14.39760142,RAX,Short bodied mackerel,0,0
Viqueque,01/08/18,14.39760142,SDX,Mackerel scad,0,0
Viqueque,01/08/18,14.39760142,SNA,Snapper/seaperch,0,0
Viqueque,01/08/18,14.39760142,TUN,Tuna/Bonito/Other Mackerel,0,0
Viqueque,01/09/18,16.14842806,BEN,Long tom,0,0
Viqueque,01/09/18,16.14842806,CGX,Jacks/Trevally/Other Scad,0.018039843,62.05011826
Viqueque,01/09/18,16.14842806,CJX,Fusilier,0.179281473,616.6592759
Viqueque,01/09/18,16.14842806,CLP,Sardines/pilchards,0,0
Viqueque,01/09/18,16.14842806,FLY,Flying fish,0,0
Viqueque,01/09/18,16.14842806,GZP,Garfish,9.991259962,34366.0894
Viqueque,01/09/18,16.14842806,LWX,Jobfish,0,0
Viqueque,01/09/18,16.14842806,MZZ,Other,0.006089758,20.94642548
Viqueque,01/09/18,16.14842806,RAX,Short bodied mackerel,0,0
Viqueque,01/09/18,16.14842806,SDX,Mackerel scad,0,0
Viqueque,01/09/18,16.14842806,SNA,Snapper/seaperch,0.08318503,286.1244906
Viqueque,01/09/18,16.14842806,TUN,Tuna/Bonito/Other Mackerel,0,0
Viqueque,01/10/18,17.61285583,BEN,Long tom,0,0
Viqueque,01/10/18,17.61285583,CGX,Jacks/Trevally/Other Scad,0.006343656,23.79846839
Viqueque,01/10/18,17.61285583,CJX,Fusilier,0.048666612,182.5746577
Viqueque,01/10/18,17.61285583,CLP,Sardines/pilchards,0,0
Viqueque,01/10/18,17.61285583,FLY,Flying fish,0,0
Viqueque,01/10/18,17.61285583,GZP,Garfish,0.446959807,1676.786833
Viqueque,01/10/18,17.61285583,LWX,Jobfish,0,0
Viqueque,01/10/18,17.61285583,MZZ,Other,0.089749981,336.7004888
Viqueque,01/10/18,17.61285583,RAX,Short bodied mackerel,0.042982391,161.2500862
Viqueque,01/10/18,17.61285583,SDX,Mackerel scad,1.019583021,3825.004743
Viqueque,01/10/18,17.61285583,SNA,Snapper/seaperch,0.035396854,132.792653
Viqueque,01/10/18,17.61285583,TUN,Tuna/Bonito/Other Mackerel,0,0
Viqueque,01/11/18,17.6171347,BEN,Long tom,0,0
Viqueque,01/11/18,17.6171347,CGX,Jacks/Trevally/Other Scad,0.019644129,73.71360676
Viqueque,01/11/18,17.6171347,CJX,Fusilier,0,0
Viqueque,01/11/18,17.6171347,CLP,Sardines/pilchards,0.013152111,49.35263423
Viqueque,01/11/18,17.6171347,FLY,Flying fish,0,0
Viqueque,01/11/18,17.6171347,GZP,Garfish,0,0
Viqueque,01/11/18,17.6171347,LWX,Jobfish,0,0
Viqueque,01/11/18,17.6171347,MZZ,Other,0.093444815,350.6469656
Viqueque,01/11/18,17.6171347,RAX,Short bodied mackerel,0,0
Viqueque,01/11/18,17.6171347,SDX,Mackerel scad,1.493143494,5602.945843
Viqueque,01/11/18,17.6171347,SNA,Snapper/seaperch,0.008062617,30.25456366
Viqueque,01/11/18,17.6171347,TUN,Tuna/Bonito/Other Mackerel,0,0
Viqueque,01/12/18,14.44838541,BEN,Long tom,0,0
Viqueque,01/12/18,14.44838541,CGX,Jacks/Trevally/Other Scad,0,0
Viqueque,01/12/18,14.44838541,CJX,Fusilier,0,0
Viqueque,01/12/18,14.44838541,CLP,Sardines/pilchards,0,0
Viqueque,01/12/18,14.44838541,FLY,Flying fish,0,0
Viqueque,01/12/18,14.44838541,GZP,Garfish,0,0
Viqueque,01/12/18,14.44838541,LWX,Jobfish,0,0
Viqueque,01/12/18,14.44838541,MZZ,Other,0.041990559,129.2262022
Viqueque,01/12/18,14.44838541,RAX,Short bodied mackerel,0,0
Viqueque,01/12/18,14.44838541,SDX,Mackerel scad,1.792833617,5517.456381
Viqueque,01/12/18,14.44838541,SNA,Snapper/seaperch,0,0
Viqueque,01/12/18,14.44838541,TUN,Tuna/Bonito/Other Mackerel,0,0
Viqueque,01/01/19,14.0515792,BEN,Long tom,0.004162905,11.24248373
Viqueque,01/01/19,14.0515792,CGX,Jacks/Trevally/Other Scad,5.308226991,14335.57933
Viqueque,01/01/19,14.0515792,CJX,Fusilier,0.005318954,14.36455029
Viqueque,01/01/19,14.0515792,CLP,Sardines/pilchards,0.467243985,1261.855083
Viqueque,01/01/19,14.0515792,FLY,Flying fish,0.021520968,58.12026117
Viqueque,01/01/19,14.0515792,GZP,Garfish,1.301223131,3514.127684
Viqueque,01/01/19,14.0515792,LWX,Jobfish,0.624760113,1687.248527
Viqueque,01/01/19,14.0515792,MZZ,Other,1.666695624,4501.135198
Viqueque,01/01/19,14.0515792,RAX,Short bodied mackerel,0.005562011,15.02095623
Viqueque,01/01/19,14.0515792,SDX,Mackerel scad,0.113785846,307.293946
Viqueque,01/01/19,14.0515792,SNA,Snapper/seaperch,2.03668792,5500.349045
Viqueque,01/01/19,14.0515792,TUN,Tuna/Bonito/Other Mackerel,0.157501312,425.3534286
Viqueque,01/02/19,13.20218405,BEN,Long tom,0.004557042,13.87059802
Viqueque,01/02/19,13.20218405,CGX,Jacks/Trevally/Other Scad,5.88770826,17920.84488
Viqueque,01/02/19,13.20218405,CJX,Fusilier,0.005425232,16.51317282
Viqueque,01/02/19,13.20218405,CLP,Sardines/pilchards,0.415603133,1265.001414
Viqueque,01/02/19,13.20218405,FLY,Flying fish,0.011872036,36.13577624
Viqueque,01/02/19,13.20218405,GZP,Garfish,1.017209033,3096.152949
Viqueque,01/02/19,13.20218405,LWX,Jobfish,0.363573064,1106.63372
Viqueque,01/02/19,13.20218405,MZZ,Other,1.767859756,5380.963027
Viqueque,01/02/19,13.20218405,RAX,Short bodied mackerel,0.006704294,20.40634515
Viqueque,01/02/19,13.20218405,SDX,Mackerel scad,0.106355127,323.7208167
Viqueque,01/02/19,13.20218405,SNA,Snapper/seaperch,2.129164469,6480.692402
Viqueque,01/02/19,13.20218405,TUN,Tuna/Bonito/Other Mackerel,0.153264409,466.502003
Viqueque,01/03/19,15.00501837,BEN,Long tom,0.003490173,11.53608114
Viqueque,01/03/19,15.00501837,CGX,Jacks/Trevally/Other Scad,4.429333246,14640.29085
Viqueque,01/03/19,15.00501837,CJX,Fusilier,0.003922092,12.96370358
Viqueque,01/03/19,15.00501837,CLP,Sardines/pilchards,0.356706846,1179.0244
Viqueque,01/03/19,15.00501837,FLY,Flying fish,0.022137146,73.16998861
Viqueque,01/03/19,15.00501837,GZP,Garfish,1.345840778,4448.412283
Viqueque,01/03/19,15.00501837,LWX,Jobfish,0.379086067,1252.994517
Viqueque,01/03/19,15.00501837,MZZ,Other,2.05099306,6779.154616
Viqueque,01/03/19,15.00501837,RAX,Short bodied mackerel,0.002614714,8.642424775
Viqueque,01/03/19,15.00501837,SDX,Mackerel scad,0.148640744,491.3027775
Viqueque,01/03/19,15.00501837,SNA,Snapper/seaperch,1.571320871,5193.692435
Viqueque,01/03/19,15.00501837,TUN,Tuna/Bonito/Other Mackerel,0.092765935,306.6195723
Viqueque,01/04/19,12.24249104,BEN,Long tom,0.004334354,14.2524573
Viqueque,01/04/19,12.24249104,CGX,Jacks/Trevally/Other Scad,2.943466274,9678.864425
Viqueque,01/04/19,12.24249104,CJX,Fusilier,0.004410729,14.50359598
Viqueque,01/04/19,12.24249104,CLP,Sardines/pilchards,0.638598831,2099.87509
Viqueque,01/04/19,12.24249104,FLY,Flying fish,0.026589711,87.43371981
Viqueque,01/04/19,12.24249104,GZP,Garfish,1.040225822,3420.526607
Viqueque,01/04/19,12.24249104,LWX,Jobfish,0.356990154,1173.874263
Viqueque,01/04/19,12.24249104,MZZ,Other,1.878085846,6175.623086
Viqueque,01/04/19,12.24249104,RAX,Short bodied mackerel,0.005129057,16.86564163
Viqueque,01/04/19,12.24249104,SDX,Mackerel scad,0.197750159,650.252731
Viqueque,01/04/19,12.24249104,SNA,Snapper/seaperch,2.427317704,7981.63688
Viqueque,01/04/19,12.24249104,TUN,Tuna/Bonito/Other Mackerel,0.064699375,212.7479707
Viqueque,01/05/19,12.44360985,BEN,Long tom,0,0
Viqueque,01/05/19,12.44360985,CGX,Jacks/Trevally/Other Scad,1.510598788,4003.825318
Viqueque,01/05/19,12.44360985,CJX,Fusilier,0.079703167,211.2523604
Viqueque,01/05/19,12.44360985,CLP,Sardines/pilchards,0.261677193,693.5724953
Viqueque,01/05/19,12.44360985,FLY,Flying fish,0.000795977,2.109729312
Viqueque,01/05/19,12.44360985,GZP,Garfish,0.04123707,109.2983962
Viqueque,01/05/19,12.44360985,LWX,Jobfish,0.005875344,15.57253297
Viqueque,01/05/19,12.44360985,MZZ,Other,0.170022777,450.6434837
Viqueque,01/05/19,12.44360985,RAX,Short bodied mackerel,0.040479326,107.2900052
Viqueque,01/05/19,12.44360985,SDX,Mackerel scad,0.409280475,1084.793354
Viqueque,01/05/19,12.44360985,SNA,Snapper/seaperch,0.847123617,2245.291742
Viqueque,01/05/19,12.44360985,TUN,Tuna/Bonito/Other Mackerel,0.089983463,238.5001691
Viqueque,01/06/19,10.94621653,BEN,Long tom,0,0
Viqueque,01/06/19,10.94621653,CGX,Jacks/Trevally/Other Scad,0.601122629,1401.543932
Viqueque,01/06/19,10.94621653,CJX,Fusilier,0,0
Viqueque,01/06/19,10.94621653,CLP,Sardines/pilchards,0.238489139,556.0479494
Viqueque,01/06/19,10.94621653,FLY,Flying fish,0,0
Viqueque,01/06/19,10.94621653,GZP,Garfish,0.052894405,123.3256397
Viqueque,01/06/19,10.94621653,LWX,Jobfish,0,0
Viqueque,01/06/19,10.94621653,MZZ,Other,0.267800997,624.3898402
Viqueque,01/06/19,10.94621653,RAX,Short bodied mackerel,0,0
Viqueque,01/06/19,10.94621653,SDX,Mackerel scad,0.083627915,194.9821745
Viqueque,01/06/19,10.94621653,SNA,Snapper/seaperch,0.26108678,608.7353461
Viqueque,01/06/19,10.94621653,TUN,Tuna/Bonito/Other Mackerel,0.064460238,150.2918881
Viqueque,01/07/19,12.76996076,BEN,Long tom,0,0
Viqueque,01/07/19,12.76996076,CGX,Jacks/Trevally/Other Scad,1.233160053,3354.197367
Viqueque,01/07/19,12.76996076,CJX,Fusilier,0,0
Viqueque,01/07/19,12.76996076,CLP,Sardines/pilchards,1.515659513,4122.596365
Viqueque,01/07/19,12.76996076,FLY,Flying fish,0,0
Viqueque,01/07/19,12.76996076,GZP,Garfish,0,0
Viqueque,01/07/19,12.76996076,LWX,Jobfish,0,0
Viqueque,01/07/19,12.76996076,MZZ,Other,0.561632948,1527.642541
Viqueque,01/07/19,12.76996076,RAX,Short bodied mackerel,0,0
Viqueque,01/07/19,12.76996076,SDX,Mackerel scad,0.211528904,575.3589671
