date,group,catch_kg,year,month,year_month
01/12/21,Snapper/seaperch,16977.02391,2021,Dec,01/12/21
01/12/21,Tuna/Bonito/Other Mackerel,785.7693507,2021,Dec,01/12/21
01/01/22,Long tom,0,2022,Jan,01/01/22
01/01/22,Jacks/Trevally/Other Scad,14868.65452,2022,Jan,01/01/22
01/01/22,Fusilier,0,2022,Jan,01/01/22
01/01/22,Sardines/pilchards,0,2022,Jan,01/01/22
01/01/22,Flying fish,0,2022,Jan,01/01/22
01/01/22,Garfish,0,2022,Jan,01/01/22
01/01/22,Jobfish,500.2102425,2022,Jan,01/01/22
01/01/22,Other,9272.28232,2022,Jan,01/01/22
01/01/22,Short bodied mackerel,0,2022,Jan,01/01/22
01/01/22,Mackerel scad,0,2022,Jan,01/01/22
01/01/22,Snapper/seaperch,6832.19333,2022,Jan,01/01/22
01/01/22,Tuna/Bonito/Other Mackerel,1027.874174,2022,Jan,01/01/22
01/02/22,Long tom,0,2022,Feb,01/02/22
01/02/22,Jacks/Trevally/Other Scad,13664.35141,2022,Feb,01/02/22
01/02/22,Fusilier,0,2022,Feb,01/02/22
01/02/22,Sardines/pilchards,1919.85386,2022,Feb,01/02/22
01/02/22,Flying fish,0,2022,Feb,01/02/22
01/02/22,Garfish,0,2022,Feb,01/02/22
01/02/22,Jobfish,1488.14181,2022,Feb,01/02/22
01/02/22,Other,8588.071469,2022,Feb,01/02/22
01/02/22,Short bodied mackerel,0,2022,Feb,01/02/22
01/02/22,Mackerel scad,0,2022,Feb,01/02/22
01/02/22,Snapper/seaperch,14713.04108,2022,Feb,01/02/22
01/02/22,Tuna/Bonito/Other Mackerel,182.4390718,2022,Feb,01/02/22
01/03/22,Long tom,0,2022,Mar,01/03/22
01/03/22,Jacks/Trevally/Other Scad,10635.93714,2022,Mar,01/03/22
01/03/22,Fusilier,0,2022,Mar,01/03/22
01/03/22,Sardines/pilchards,0,2022,Mar,01/03/22
01/03/22,Flying fish,0,2022,Mar,01/03/22
01/03/22,Garfish,16532.1618,2022,Mar,01/03/22
01/03/22,Jobfish,420.6746779,2022,Mar,01/03/22
01/03/22,Other,6879.060401,2022,Mar,01/03/22
01/03/22,Short bodied mackerel,0,2022,Mar,01/03/22
01/03/22,Mackerel scad,0,2022,Mar,01/03/22
01/03/22,Snapper/seaperch,4191.215793,2022,Mar,01/03/22
01/03/22,Tuna/Bonito/Other Mackerel,219.113786,2022,Mar,01/03/22
01/04/22,Long tom,0,2022,Apr,01/04/22
01/04/22,Jacks/Trevally/Other Scad,15706.82084,2022,Apr,01/04/22
01/04/22,Fusilier,0,2022,Apr,01/04/22
01/04/22,Sardines/pilchards,0,2022,Apr,01/04/22
01/04/22,Flying fish,0,2022,Apr,01/04/22
01/04/22,Garfish,1089.80725,2022,Apr,01/04/22
01/04/22,Jobfish,4111.46764,2022,Apr,01/04/22
01/04/22,Other,4698.175243,2022,Apr,01/04/22
01/04/22,Short bodied mackerel,0,2022,Apr,01/04/22
01/04/22,Mackerel scad,1175.272326,2022,Apr,01/04/22
01/04/22,Snapper/seaperch,9672.232306,2022,Apr,01/04/22
01/04/22,Tuna/Bonito/Other Mackerel,241.6805402,2022,Apr,01/04/22
01/05/22,Long tom,0,2022,May,01/05/22
01/05/22,Jacks/Trevally/Other Scad,17954.08522,2022,May,01/05/22
01/05/22,Fusilier,0,2022,May,01/05/22
01/05/22,Sardines/pilchards,0,2022,May,01/05/22
01/05/22,Flying fish,0,2022,May,01/05/22
01/05/22,Garfish,0,2022,May,01/05/22
01/05/22,Jobfish,0,2022,May,01/05/22
01/05/22,Other,1595.317275,2022,May,01/05/22
01/05/22,Short bodied mackerel,0,2022,May,01/05/22
01/05/22,Mackerel scad,0,2022,May,01/05/22
01/05/22,Snapper/seaperch,16390.17761,2022,May,01/05/22
01/05/22,Tuna/Bonito/Other Mackerel,1142.62674,2022,May,01/05/22
01/06/22,Long tom,0,2022,Jun,01/06/22
01/06/22,Jacks/Trevally/Other Scad,9587.765648,2022,Jun,01/06/22
01/06/22,Fusilier,0,2022,Jun,01/06/22
01/06/22,Sardines/pilchards,6400.304033,2022,Jun,01/06/22
01/06/22,Flying fish,0,2022,Jun,01/06/22
01/06/22,Garfish,0,2022,Jun,01/06/22
01/06/22,Jobfish,4849.356452,2022,Jun,01/06/22
01/06/22,Other,3785.793856,2022,Jun,01/06/22
01/06/22,Short bodied mackerel,0,2022,Jun,01/06/22
01/06/22,Mackerel scad,1813.648626,2022,Jun,01/06/22
01/06/22,Snapper/seaperch,2733.410019,2022,Jun,01/06/22
01/06/22,Tuna/Bonito/Other Mackerel,118.0411474,2022,Jun,01/06/22
01/07/22,Long tom,22.66319864,2022,Jul,01/07/22
01/07/22,Jacks/Trevally/Other Scad,14856.94921,2022,Jul,01/07/22
01/07/22,Fusilier,19.05290881,2022,Jul,01/07/22
01/07/22,Sardines/pilchards,1393.542272,2022,Jul,01/07/22
01/07/22,Flying fish,30.33521863,2022,Jul,01/07/22
01/07/22,Garfish,3737.747897,2022,Jul,01/07/22
01/07/22,Jobfish,666.9429152,2022,Jul,01/07/22
01/07/22,Other,5161.182581,2022,Jul,01/07/22
01/07/22,Short bodied mackerel,13.10453925,2022,Jul,01/07/22
01/07/22,Mackerel scad,691.5928551,2022,Jul,01/07/22
01/07/22,Snapper/seaperch,6320.997124,2022,Jul,01/07/22
01/07/22,Tuna/Bonito/Other Mackerel,439.4287583,2022,Jul,01/07/22
01/08/22,Long tom,17.08485191,2022,Aug,01/08/22
01/08/22,Jacks/Trevally/Other Scad,10590.96715,2022,Aug,01/08/22
01/08/22,Fusilier,18.4777384,2022,Aug,01/08/22
01/08/22,Sardines/pilchards,2427.907779,2022,Aug,01/08/22
01/08/22,Flying fish,52.54193462,2022,Aug,01/08/22
01/08/22,Garfish,3840.030721,2022,Aug,01/08/22
01/08/22,Jobfish,811.3041824,2022,Aug,01/08/22
01/08/22,Other,3370.458081,2022,Aug,01/08/22
01/08/22,Short bodied mackerel,17.70413291,2022,Aug,01/08/22
01/08/22,Mackerel scad,1362.086561,2022,Aug,01/08/22
01/08/22,Snapper/seaperch,9871.515413,2022,Aug,01/08/22
01/08/22,Tuna/Bonito/Other Mackerel,426.4639657,2022,Aug,01/08/22
01/09/22,Long tom,22.35561518,2022,Sep,01/09/22
01/09/22,Jacks/Trevally/Other Scad,11525.29669,2022,Sep,01/09/22
01/09/22,Fusilier,17.48566626,2022,Sep,01/09/22
01/09/22,Sardines/pilchards,1644.677311,2022,Sep,01/09/22
01/09/22,Flying fish,31.52757715,2022,Sep,01/09/22
01/09/22,Garfish,2967.794903,2022,Sep,01/09/22
01/09/22,Jobfish,359.3563277,2022,Sep,01/09/22
01/09/22,Other,4441.382827,2022,Sep,01/09/22
01/09/22,Short bodied mackerel,9.709731746,2022,Sep,01/09/22
01/09/22,Mackerel scad,888.9571867,2022,Sep,01/09/22
01/09/22,Snapper/seaperch,7821.34253,2022,Sep,01/09/22
01/09/22,Tuna/Bonito/Other Mackerel,379.1747273,2022,Sep,01/09/22
01/10/22,Long tom,21.54635147,2022,Oct,01/10/22
01/10/22,Jacks/Trevally/Other Scad,11179.02488,2022,Oct,01/10/22
01/10/22,Fusilier,22.9964312,2022,Oct,01/10/22
01/10/22,Sardines/pilchards,1859.767269,2022,Oct,01/10/22
01/10/22,Flying fish,25.49821728,2022,Oct,01/10/22
01/10/22,Garfish,2254.473267,2022,Oct,01/10/22
01/10/22,Jobfish,428.154705,2022,Oct,01/10/22
01/10/22,Other,3889.452263,2022,Oct,01/10/22
01/10/22,Short bodied mackerel,11.31174863,2022,Oct,01/10/22
01/10/22,Mackerel scad,755.6131025,2022,Oct,01/10/22
01/10/22,Snapper/seaperch,9008.096789,2022,Oct,01/10/22
01/10/22,Tuna/Bonito/Other Mackerel,254.2527544,2022,Oct,01/10/22
01/11/22,Long tom,29.45113516,2022,Nov,01/11/22
01/11/22,Jacks/Trevally/Other Scad,13645.53867,2022,Nov,01/11/22
01/11/22,Fusilier,22.04290941,2022,Nov,01/11/22
01/11/22,Sardines/pilchards,1883.903412,2022,Nov,01/11/22
01/11/22,Flying fish,30.57133847,2022,Nov,01/11/22
01/11/22,Garfish,3894.296504,2022,Nov,01/11/22
01/11/22,Jobfish,560.4810739,2022,Nov,01/11/22
01/11/22,Other,4136.340715,2022,Nov,01/11/22
01/11/22,Short bodied mackerel,9.72490551,2022,Nov,01/11/22
01/11/22,Mackerel scad,1074.566129,2022,Nov,01/11/22
01/11/22,Snapper/seaperch,5426.3817,2022,Nov,01/11/22
01/11/22,Tuna/Bonito/Other Mackerel,242.1277684,2022,Nov,01/11/22
01/12/22,Long tom,34.42030106,2022,Dec,01/12/22
01/12/22,Jacks/Trevally/Other Scad,8978.365094,2022,Dec,01/12/22
01/12/22,Fusilier,21.72558055,2022,Dec,01/12/22
01/12/22,Sardines/pilchards,2468.855214,2022,Dec,01/12/22
01/12/22,Flying fish,75.26825003,2022,Dec,01/12/22
01/12/22,Garfish,4058.646596,2022,Dec,01/12/22
01/12/22,Jobfish,730.7343459,2022,Dec,01/12/22
01/12/22,Other,4851.91674,2022,Dec,01/12/22
01/12/22,Short bodied mackerel,13.7030394,2022,Dec,01/12/22
01/12/22,Mackerel scad,1403.629966,2022,Dec,01/12/22
01/12/22,Snapper/seaperch,9019.729317,2022,Dec,01/12/22
01/12/22,Tuna/Bonito/Other Mackerel,494.48213,2022,Dec,01/12/22
01/01/23,Long tom,21.01848514,2023,Jan,01/01/23
01/01/23,Jacks/Trevally/Other Scad,17151.21892,2023,Jan,01/01/23
01/01/23,Fusilier,20.25364632,2023,Jan,01/01/23
01/01/23,Sardines/pilchards,830.1668707,2023,Jan,01/01/23
01/01/23,Flying fish,16.66189458,2023,Jan,01/01/23
01/01/23,Garfish,3012.385422,2023,Jan,01/01/23
01/01/23,Jobfish,842.3027492,2023,Jan,01/01/23
01/01/23,Other,3904.414476,2023,Jan,01/01/23
01/01/23,Short bodied mackerel,16.00852707,2023,Jan,01/01/23
01/01/23,Mackerel scad,389.0180425,2023,Jan,01/01/23
01/01/23,Snapper/seaperch,5029.336787,2023,Jan,01/01/23
01/01/23,Tuna/Bonito/Other Mackerel,434.2570981,2023,Jan,01/01/23
01/02/23,Long tom,28.05209249,2023,Feb,01/02/23
01/02/23,Jacks/Trevally/Other Scad,12277.0855,2023,Feb,01/02/23
01/02/23,Fusilier,14.60980802,2023,Feb,01/02/23
01/02/23,Sardines/pilchards,800.6401601,2023,Feb,01/02/23
01/02/23,Flying fish,22.49809426,2023,Feb,01/02/23
01/02/23,Garfish,2479.892376,2023,Feb,01/02/23
01/02/23,Jobfish,1087.827206,2023,Feb,01/02/23
01/02/23,Other,5004.364003,2023,Feb,01/02/23
01/02/23,Short bodied mackerel,9.740813562,2023,Feb,01/02/23
01/02/23,Mackerel scad,380.3039957,2023,Feb,01/02/23
01/02/23,Snapper/seaperch,7316.230957,2023,Feb,01/02/23
01/02/23,Tuna/Bonito/Other Mackerel,396.0206743,2023,Feb,01/02/23
01/03/23,Long tom,22.02895604,2023,Mar,01/03/23
01/03/23,Jacks/Trevally/Other Scad,18142.8625,2023,Mar,01/03/23
01/03/23,Fusilier,23.81347544,2023,Mar,01/03/23
01/03/23,Sardines/pilchards,1279.169429,2023,Mar,01/03/23
01/03/23,Flying fish,15.10700262,2023,Mar,01/03/23
01/03/23,Garfish,2773.134057,2023,Mar,01/03/23
01/03/23,Jobfish,1228.403332,2023,Mar,01/03/23
01/03/23,Other,4689.821514,2023,Mar,01/03/23
01/03/23,Short bodied mackerel,13.53171173,2023,Mar,01/03/23
01/03/23,Mackerel scad,608.7496833,2023,Mar,01/03/23
01/03/23,Snapper/seaperch,5499.154448,2023,Mar,01/03/23
01/03/23,Tuna/Bonito/Other Mackerel,441.1501042,2023,Mar,01/03/23
01/04/23,Long tom,0,2023,Apr,01/04/23
01/04/23,Jacks/Trevally/Other Scad,6634.766579,2023,Apr,01/04/23
01/04/23,Fusilier,0,2023,Apr,01/04/23
01/04/23,Sardines/pilchards,4904.998218,2023,Apr,01/04/23
01/04/23,Flying fish,0,2023,Apr,01/04/23
01/04/23,Garfish,0,2023,Apr,01/04/23
01/04/23,Jobfish,0,2023,Apr,01/04/23
01/04/23,Other,6888.833696,2023,Apr,01/04/23
01/04/23,Short bodied mackerel,0,2023,Apr,01/04/23
01/04/23,Mackerel scad,1585.26103,2023,Apr,01/04/23
01/04/23,Snapper/seaperch,1370.509171,2023,Apr,01/04/23
01/04/23,Tuna/Bonito/Other Mackerel,0,2023,Apr,01/04/23
01/05/23,Long tom,32.43865181,2023,May,01/05/23
01/05/23,Jacks/Trevally/Other Scad,18317.69247,2023,May,01/05/23
01/05/23,Fusilier,20.76020992,2023,May,01/05/23
01/05/23,Sardines/pilchards,1731.835496,2023,May,01/05/23
01/05/23,Flying fish,32.17771096,2023,May,01/05/23
01/05/23,Garfish,2922.758208,2023,May,01/05/23
01/05/23,Jobfish,960.3152116,2023,May,01/05/23
01/05/23,Other,3988.651967,2023,May,01/05/23
01/05/23,Short bodied mackerel,19.87683526,2023,May,01/05/23
01/05/23,Mackerel scad,547.4105773,2023,May,01/05/23
01/05/23,Snapper/seaperch,6651.86737,2023,May,01/05/23
01/05/23,Tuna/Bonito/Other Mackerel,255.6279149,2023,May,01/05/23
01/06/23,Long tom,16.44234744,2023,Jun,01/06/23
01/06/23,Jacks/Trevally/Other Scad,13876.78172,2023,Jun,01/06/23
01/06/23,Fusilier,10.27796006,2023,Jun,01/06/23
01/06/23,Sardines/pilchards,1109.912051,2023,Jun,01/06/23
01/06/23,Flying fish,27.14304613,2023,Jun,01/06/23
01/06/23,Garfish,2129.064145,2023,Jun,01/06/23
01/06/23,Jobfish,603.0312895,2023,Jun,01/06/23
01/06/23,Other,3834.347088,2023,Jun,01/06/23
01/06/23,Short bodied mackerel,14.37666205,2023,Jun,01/06/23
01/06/23,Mackerel scad,558.6233333,2023,Jun,01/06/23
01/06/23,Snapper/seaperch,9011.693453,2023,Jun,01/06/23
01/06/23,Tuna/Bonito/Other Mackerel,375.2142464,2023,Jun,01/06/23
01/07/23,Long tom,0,2023,Jul,01/07/23
01/07/23,Fusilier,0,2023,Jul,01/07/23
01/07/23,Sardines/pilchards,0,2023,Jul,01/07/23
01/07/23,Flying fish,0,2023,Jul,01/07/23
01/07/23,Garfish,0,2023,Jul,01/07/23
01/07/23,Jobfish,0,2023,Jul,01/07/23
01/07/23,Other,9239.231661,2023,Jul,01/07/23
01/07/23,Short bodied mackerel,0,2023,Jul,01/07/23
01/07/23,Mackerel scad,831.2456181,2023,Jul,01/07/23
01/07/23,Snapper/seaperch,6956.86529,2023,Jul,01/07/23
01/07/23,Tuna/Bonito/Other Mackerel,0,2023,Jul,01/07/23
01/08/23,Long tom,0,2023,Aug,01/08/23
01/08/23,Jacks/Trevally/Other Scad,3559.189182,2023,Aug,01/08/23
01/08/23,Fusilier,0,2023,Aug,01/08/23
01/08/23,Sardines/pilchards,0,2023,Aug,01/08/23
01/08/23,Flying fish,0,2023,Aug,01/08/23
01/08/23,Garfish,10755.78278,2023,Aug,01/08/23
01/08/23,Jobfish,302.4882769,2023,Aug,01/08/23
01/08/23,Other,2775.627826,2023,Aug,01/08/23
01/08/23,Short bodied mackerel,0,2023,Aug,01/08/23
01/08/23,Mackerel scad,0,2023,Aug,01/08/23
01/08/23,Snapper/seaperch,2020.539997,2023,Aug,01/08/23
01/08/23,Tuna/Bonito/Other Mackerel,207.9251879,2023,Aug,01/08/23
01/09/23,Long tom,0,2023,Sep,01/09/23
01/09/23,Jacks/Trevally/Other Scad,2625.140419,2023,Sep,01/09/23
01/09/23,Fusilier,0,2023,Sep,01/09/23
01/09/23,Sardines/pilchards,524.0661793,2023,Sep,01/09/23
01/09/23,Flying fish,0,2023,Sep,01/09/23
01/09/23,Garfish,14196.02793,2023,Sep,01/09/23
01/09/23,Jobfish,0,2023,Sep,01/09/23
01/09/23,Other,2387.618164,2023,Sep,01/09/23
01/09/23,Short bodied mackerel,0,2023,Sep,01/09/23
01/09/23,Mackerel scad,0,2023,Sep,01/09/23
01/09/23,Snapper/seaperch,3722.156022,2023,Sep,01/09/23
01/09/23,Tuna/Bonito/Other Mackerel,0,2023,Sep,01/09/23
01/10/23,Long tom,828.394348,2023,Oct,01/10/23
01/10/23,Jacks/Trevally/Other Scad,2467.537058,2023,Oct,01/10/23
01/10/23,Fusilier,0,2023,Oct,01/10/23
01/10/23,Sardines/pilchards,0,2023,Oct,01/10/23
01/10/23,Flying fish,1362.865605,2023,Oct,01/10/23
01/10/23,Garfish,39125.41212,2023,Oct,01/10/23
01/10/23,Jobfish,150.2808689,2023,Oct,01/10/23
01/10/23,Other,2379.861643,2023,Oct,01/10/23
01/10/23,Short bodied mackerel,0,2023,Oct,01/10/23
01/10/23,Mackerel scad,0,2023,Oct,01/10/23
01/10/23,Snapper/seaperch,1865.974504,2023,Oct,01/10/23
01/10/23,Tuna/Bonito/Other Mackerel,0,2023,Oct,01/10/23
